TRA_ID,ATA_TEXTO
2804,alo buenas tardes. disculpe quiero hubo un accidente de transito aqui en la via de gualalcay del el valle mas arriba. si en la enyrada al gualcay. si gualaycay del valle mas arriba. si justo hoy habia agentes abajo en el valle si es que puede enviarle a ellos inmediatamente. si en la entada a gualalcay. del valle del valle entrada a gualalcay. si esta un muchacho herido se cayo de la moto. si exactamente. eh eh el valle paraiso alto se llama aqui. asi es. hombre dos muchachos. no se sinceramente estoy en medio de tanta gente. juan carlos novillo. si. si
2805,hagame el favor señor una ambulancia a la unidad nacional y remigio crespo y mmmm y guayas. hay un atropellado aqui en la le han atropellado a un señor en la bicicleta. eh unidad nacional. si guayas guayas es la otra calle. no no unidad bueno talvez la guayas esta mas o menos a una cuadra. si tal vez es esa ya le llamaron. hay un atropeellado en un señor mayor que ha estado en bicicleta y le han atropellado y esta tirado en media calle y la gente esta aqui amontonada pero yo creo que necesita una ambulancia. eh mmm. no no yo no estoy muy cerca yo pase el carro nada mas pero parece que si porque esta moviendose un poquito. ana maria sotomayor. ya gracias
2806,alo. como le va hubo un choque aqui unos señores se accidentaron mas o menos por la via Monay Baguanchi. si. diego tacuri. es plo. 142. si. es una hylux creo amigo pero puta el uno esta bien grave puta haga lo mas posible. es un solo carro. es plo142. plo142. si. ya gracias hasta luego
2807,vea señor aqui estoy esperandole. este hombre cada me vive pegando y ahora llego ahi en la loma a darme con el machete me dio en el pescueso y no me pueden ayudar o como. toce no me fue lastimando me dio con me dio nada motor de no me volaba el pescueso. ya pasaron aqui no dan la vuelta donde se meterian. ese ratito mismo le llame ahorita acabamos de llegar de ver que no llegan vinimos estamos aqui en el centro de sarango yo estoy en mi casita. san jose de raran en todo el centro. pasando un poquito del parque acasito de la iglesia. si pasando como quien se va a esmeraldas pregunte por el camino que va a esmeraldas yo aqui estoy en la calle. san jose de raran. elvira puma. si señor ya se pasaron yo ya me fui para alla estyo viniendo recien del campo estaba trabajando con gentecita. tengo testigos lo que quiera señor
2808,muy buenas noches quiero pedirle un favor. vea hace una media hora se acaba de perder mi padre tiene el alzheimer entonces estabamos saliendo del cementerio no se si nos pueden ayudar a localizarlo por las camaras. de 73 años. esta con chompa y con pantalon cafe. si alzheimer si y un sombrerito blanco. pantalon y chompa cafe y una camiseta roja y un sombrerito blanco. el ha salido por la puerta de la gonzalez suarez y se dirije para la transversal por donde son los emuces. rafael corrales zumba. zumba. hace una media hora saliendo ya del cementerio. si por eso digo la gonzales suarez. alicia corrales ortega. ortega. si si. muchas gracias
2809,buenas caballero ayudeme con la ambulancia de emergencia lo que pasa es que la persona que convivia una persona conmigo y ha estado fumando y se ha fumado campeon para matar ratas y esta botado en el suelo. si no el practicamente casi esta consciente pero esta en el suelo esta como queriendo vomitar algo. si para matar ratas para matar ratas si eso mismo ha estado fumando. entrando por la ferreteria quinteros por aca arriba por la. entrando por la quince hectarear. por la ferreteria quinteros. las quince hectareas entrando por la ferreteria quinteros. entrando por las quince hectareas. si entrando por las quince hectarear eh eh por la ferreteria quinteros. quince hectareas entrando por las quince hectareas entrando por la ferreteria quinteros. entrando por la ferreteria quinteros. si correcto. si correcto. kevin cabrera. kevin cabrera. ok listo
2810,como esta disculpe a lado de mi casa una vecina se le esta inundando la casa no se si me podria ayudar. creo que se le ha roto alguna tuberia o algo y ya esta inundada la casa. si osea es de recursos bajos la vecina. ya. dejeme dejeme le pregunto a mi papi ya. ya le pregunto a mi papi enseguida. oye cual es la direccion anastacio oleas. y juan pio montufar. eh mas arriba del upc. si. del coral centro unas 7 cuadras mas arriba. si del coral centro unas 7 cuadras para apara aca atras. aja de ahi del upc dos cuadras para arriba. y en la esquina estan justo ahi estan construyendo unas casas es una calle de tierra. ya. e pablo barrera. muchas gracias
2811,buenas noches haga un bien aca arriba en la ciudadela santa maria del vergel en la calle julio verne en la esquina hay unos 5 muchachos drogados y hay una casa que esta sola en esa alta y estan rondando ahi pues porque los perros se desesperan ahi por favor que se den una vuelta pues hay tanto muchacho malo que anda aqui y tambien hay muchachos que salen en los carros y estan en la estacion donde eran los buses estan ahi pues. en la ciudadela santa maria del vergel en la calle julio verne principal. la otra se llama al tope ya. si en la ciudadela santa maria del vergel la julio verne y la como es ya me olvide pero es al tope. hay una casa grande en la esquina de tres pisos ahi. perdon. cuantos metros. en la ciudadela al tope de la ya llegando arriba de la ciudadela en vez de entrar a la cancha pasa recto una cuadra. si pero no entrando usted a la cancha sino recto en la julio verne hay una casa grande de tres pisos una esquinera. si por favor. zolia gaona. zoila gaona. gaona. ya muchas gracias muy amable
2813,mami mami aqui esta aqui esta. basta basta ya tranquilo juan tranquilo
2814,alo si muy buenas noches. como esta mi amigo quiero eh hacer una denuncia. por favor quiero hacer una denuncia con una señora que vende droga. si. si digame. vera estamos justamente yo estoy justo en los 3 puentes le vengo siguiendo lo que pasa es que mi sobrino estamos artos son 2 intervenciones que le hacemos antes pero no podemos mas si este roba las cosas ahora ahora justamente le acabamos de ver quien es la señora que le vende la droga. ya la señora esta en una camioneta verde. las placas no le pude ver pero estoy cerca y le puedo localizar. no le puedo localizar porque estoy yo mas o menos lejos. esta con una blusa es una blusa una blusa verde pero ya ahorita se esta transladando ya esta saliendo ahorita esta saliendo del parque iberia. se esta dirigiendo para otro lado. no se yo lo que quiero es que me mande una patrulla para seguirle a la señora y yo quiero seguir a la señora porque ya se todas las pistas donde pasa la señora para que ya le cojan yo estoy justamente en el redondel de los 3 puentes. ya correcto. ya yo necesito que solamente me den una patrulla porque yo ya se yo le vengo siguiendo desde mucho rato a esta señora y eso es todo. jorge mogrovejo. corecto gracias
2815,eh buenas noches este disculpe eh necesitamos un un patrullero o alguien que venga a ver un señor que le han dejado 4 de la tarde en una esquina de una casa. si aqui vino un señor nose en mototaxi o en un taxi le ha dejado arrimado en una casa de un familiar y quiza de las 4 de la tarde dice y el señor le movemos todo pero no contesta no responde. mande. de estar respirando si esta respirando o sea le llamamos esta inconciente ya no sabemos si estara mareado o estara drogado. siquiera una edad siquiera de unos 30 años a 40 años mas o menos. si. no osea no porque el le han venido y le han dejado aqui el no es de por aqui no se lo ha visto. de con alcohol si esta pero ahi parece que le han sacado un reloj pero si de aqui le han venido y le han dejado al señor de un carro dice aqui  en un mototaxi. es aqui en la en la troncal de voluntad de dios. si en la iglesia en la iglesia de la segunda iglesia de voluntad de dios se entra en la mano izquierda. si como quien entra para los buses para aca dentro los buses urbanos a mano izquierda. si en la segunda iglesia vera. jonathan muñoz. jonathan muñoz. si muchas gracias
2816,hola. hagame un favor necesito que me ayuden de emergencia mi amiga esta embarazada pero es mayor y tiene sangrado. 18 semanas creo que tiene. si estoy solita no la puedo levantar yo. la ciudadela colinas del paraiso calle quito y achupalla. y ciudad de machala perdon. quito y ciudad de machala. frente al parque antes de cruzar las rieles antiguas del tren. si. faviola bermeo. ya gracias. doctorita al momento una tengo una paciente embarazada de unas 18 semanas con sangrado si le comunico. de la ciudad de quito y ciudad de machala. de quito y ciudad de machala si de aqui de cuenca. ya le comunico
2817,buenas noches tenga la bondad estoy llamando la ambulancia. no sea malito mija se desmayo y no se que hacer no puede respirar. si no se que hacerle que le doy que hago. es hucubamba poligono de tiro en todo el poligono de tiro. si. si. es subida paccha en toda poligono de tiro donde disparan. si aqui aqui subida paccha por la autopista. ya. no no aca por la por la por la avenida del de la subida paccha todo el poligono de tiro en donde es el puente. si. rosalia jarillo. ya aciento. a ya. doctorita por favor una chica desmayada si
2818,si disculpe una ambulancia para. para una ambulancia para el sector las orquideas. no es que mi mama esta agonizando. en cuenca. aca en el parque de palos. si. eh si. ya. esta agonizando. nnn no se es que ella cuando hace tener iras se comienza a combulsionar y el corazon mas o menos. diego riera. ya. ya ya. ya. doctorita al momento tengo una paciente que al momento esta inconciente si. gracias a usted
2819,alo buenas noches por favor. ayudeme ayudeme señor con la ambulancia por favor esta un señor esta mal en la jaime roldos y huaynacapac. si es un señor de la tercera edad que esta que tiene diabetes se puso mal y ya no puede moverse. perdon. si es de la tercera edad es diabetico el señor ya esta como paralizado no se puede mover no sea malo. si. no esta esta medio consiente pero ya no reacciona asi bien bien. no no esta como medio ido. veronica quito. si no sea malo frente de metrocar. ya. ya. al frente de metrocar por la huaynacapac. y la jaime roldos. ya tranquilos tranquilos no lloren. ya. doctorita al momento tengo un paciente de tercera edad con diabetes si no esta inconsciente
2820,alo buenas noches hagame un favor me puede ayudar con tal vez me pudiera venir a ayudarme. lo que pasa es que tengo un un pequeño problema con mi esposo y necesito que usted ne ayude. digo que lo que pasa es que tuve un pequeño problema con mi esposo y necesito que usted me ayude. si. no lo que pasa es que tengo un problema con el y dice que ya no quiere vivir conmigo entonces necesito que se presenten. santa ana santa ana de la union. si en la union de santa ana. en santa teresita de la iglesia mas abajo. en santa teresita. justo de la cancha para mas abajo. una cuadra. es de adobe. si. maria jimenez. buenas noches
